"TOA5","USL_MET_IP","CR1000","81651","CR1000.Std.30.01","CPU:Met1000_line797_rainMET.CR1","7226","DBG_TrbRaw"
"TIMESTAMP","RECORD","AirTempC","RHumidity","P_mb","SolarRad","Precip_mm"
"TS","RN","","","","",""
"","","Smp","Smp","Smp","Smp","Smp"
"2017-05-25 16:57:27",139398,11.81,88.9,948.5234,20.28,0
"2017-05-25 16:57:28",139399,11.85,88.8,948.6869,20.28,0
"2017-05-25 16:57:29",139400,11.78,88.8,948.8505,20.36,0
"2017-05-25 16:57:30",139401,11.78,88.8,948.3599,20.2,0
"2017-05-25 16:57:31",139402,11.81,88.7,948.6869,20.2,0
"2017-05-25 16:57:32",139403,11.78,88.8,948.5234,20.36,0
"2017-05-25 16:57:33",139404,11.85,88.8,948.3599,20.36,0
"2017-05-25 16:57:34",139405,11.85,88.6,948.5234,20.28,0
"2017-05-25 16:57:35",139406,11.85,88.5,948.6869,20.36,0
"2017-05-25 16:57:36",139407,11.78,88.5,948.8505,20.44,0
"2017-05-25 16:57:37",139408,11.81,88.4,948.8505,20.4,0
"2017-05-25 16:57:38",139409,11.78,88.2,948.8505,20.36,0
"2017-05-25 16:57:39",139410,11.85,88.1,948.8505,20.28,0
"2017-05-25 16:57:40",139411,11.78,88.1,948.8505,20.32,0
"2017-05-25 16:57:41",139412,11.81,88.1,948.3599,20.36,0
"2017-05-25 16:57:42",139413,11.78,88.1,948.5234,20.36,0
"2017-05-25 16:57:43",139414,11.78,88.1,948.5234,20.44,0
"2017-05-25 16:57:44",139415,11.78,88,948.5234,20.36,0
"2017-05-25 16:57:45",139416,11.78,88,948.8505,20.36,0
"2017-05-25 16:57:46",139417,11.81,87.9,948.8505,20.36,0
"2017-05-25 16:57:47",139418,11.78,87.9,948.8505,20.36,0
"2017-05-25 16:57:48",139419,11.85,87.8,948.6869,20.4,0
"2017-05-25 16:57:49",139420,11.81,87.8,948.3599,20.44,0
"2017-05-25 16:57:50",139421,11.81,87.7,948.8505,20.4,0
"2017-05-25 16:57:51",139422,11.85,87.6,948.3599,20.32,0
"2017-05-25 16:57:52",139423,11.78,87.5,948.6869,20.44,0
"2017-05-25 16:57:53",139424,11.78,87.5,949.0139,20.48,0
"2017-05-25 16:57:54",139425,11.78,87.4,948.8505,20.36,0
"2017-05-25 16:57:55",139426,11.85,87.3,948.3599,20.36,0
"2017-05-25 16:57:56",139427,11.78,87.3,948.5234,20.36,0
"2017-05-25 16:57:57",139428,11.85,87.4,948.5234,20.28,0
"2017-05-25 16:57:58",139429,11.85,87.5,948.3599,20.28,0
"2017-05-25 16:57:59",139430,11.78,87.4,948.3599,20.4,0
"2017-05-25 16:58:00",139431,11.78,87.5,948.8505,20.32,0
"2017-05-25 16:58:01",139432,11.78,87.5,948.8505,20.28,0
"2017-05-25 16:58:02",139433,11.78,87.4,948.8505,20.28,0
"2017-05-25 16:58:03",139434,11.71,87.5,948.8505,20.32,0
"2017-05-25 16:58:04",139435,11.78,87.7,948.8505,20.28,0
"2017-05-25 16:58:05",139436,11.78,87.8,948.3599,20.2,0
"2017-05-25 16:58:06",139437,11.81,87.9,948.3599,20.2,0
"2017-05-25 16:58:07",139438,11.78,88,948.3599,20.2,0
"2017-05-25 16:58:08",139439,11.78,88,948.3599,20.2,0
"2017-05-25 16:58:09",139440,11.85,88.1,948.8505,20.2,0
"2017-05-25 16:58:10",139441,11.78,88.1,948.5234,20.2,0
"2017-05-25 16:58:11",139442,11.78,88.3,948.8505,20.12,0
"2017-05-25 16:58:12",139443,11.78,88.5,948.8505,20.12,0
"2017-05-25 16:58:13",139444,11.85,88.6,948.3599,20.28,0
"2017-05-25 16:58:14",139445,11.81,88.8,948.3599,20.2,0
"2017-05-25 16:58:15",139446,11.85,88.9,948.8505,20.04,0
"2017-05-25 16:58:16",139447,11.78,88.9,948.3599,20.12,0
"2017-05-25 16:58:17",139448,11.85,89,948.8505,20.2,0
"2017-05-25 16:58:18",139449,11.85,89,948.8505,20.08,0
"2017-05-25 16:58:19",139450,11.81,89,948.8505,19.96,0
"2017-05-25 16:58:20",139451,11.78,89,948.6869,20.12,0
"2017-05-25 16:58:21",139452,11.78,89.1,948.5234,20.04,0
"2017-05-25 16:58:22",139453,11.81,89.2,948.3599,19.96,0
"2017-05-25 16:58:23",139454,11.81,89.2,948.3599,20.12,0
"2017-05-25 16:58:24",139455,11.81,89.1,948.5234,20.08,0
"2017-05-25 16:58:25",139456,11.81,89.2,948.8505,19.96,0
"2017-05-25 16:58:26",139457,11.78,89.2,949.1775,19.96,0
"2017-05-25 16:58:27",139458,11.81,89.3,948.8505,20.08,0
"2017-05-25 16:58:28",139459,11.81,89.3,948.8505,20.04,0
"2017-05-25 16:58:29",139460,11.81,89.5,948.5234,19.88,0
"2017-05-25 16:58:30",139461,11.85,89.6,948.5234,19.88,0
"2017-05-25 16:58:31",139462,11.85,89.7,948.3599,20.04,0
"2017-05-25 16:58:32",139463,11.78,89.7,948.5234,19.96,0
"2017-05-25 16:58:33",139464,11.85,89.8,948.6869,19.96,0
"2017-05-25 16:58:34",139465,11.85,89.8,949.0139,19.96,0
"2017-05-25 16:58:35",139466,11.81,89.8,948.1964,20.04,0
"2017-05-25 16:58:36",139467,11.92,89.6,948.6869,19.96,0
"2017-05-25 16:58:37",139468,11.85,89.5,948.5234,19.84,0
"2017-05-25 16:58:38",139469,11.85,89.3,948.5234,19.96,0
"2017-05-25 16:58:39",139470,11.85,89.2,948.6869,19.96,0
"2017-05-25 16:58:40",139471,11.78,89.2,948.1964,19.8,0
"2017-05-25 16:58:41",139472,11.85,89.1,948.6869,19.96,0
"2017-05-25 16:58:42",139473,11.81,89,948.5234,19.96,0
"2017-05-25 16:58:43",139474,11.81,89,948.8505,19.88,0
"2017-05-25 16:58:44",139475,11.85,89,948.6869,19.92,0
"2017-05-25 16:58:45",139476,11.85,89.1,948.6869,19.88,0
"2017-05-25 16:58:46",139477,11.81,89.1,948.5234,19.96,0
"2017-05-25 16:58:47",139478,11.78,89.2,948.6869,19.96,0
"2017-05-25 16:58:48",139479,11.78,89.1,948.6869,19.88,0
"2017-05-25 16:58:49",139480,11.78,89.2,948.5234,19.96,0
"2017-05-25 16:58:50",139481,11.78,89.2,948.5234,19.96,0
"2017-05-25 16:58:51",139482,11.78,89,948.6869,19.96,0
"2017-05-25 16:58:52",139483,11.78,88.8,948.5234,19.92,0
"2017-05-25 16:58:53",139484,11.78,88.8,948.5234,19.88,0
"2017-05-25 16:58:54",139485,11.78,88.8,948.5234,19.96,0
"2017-05-25 16:58:55",139486,11.81,88.8,948.6869,20.04,0
"2017-05-25 16:58:56",139487,11.81,88.7,948.1964,19.88,0
"2017-05-25 16:58:57",139488,11.78,88.7,948.6869,19.92,0
"2017-05-25 16:58:58",139489,11.78,88.7,948.5234,19.96,0
"2017-05-25 16:58:59",139490,11.78,88.6,948.5234,19.96,0
"2017-05-25 16:59:00",139491,11.78,88.4,948.6869,19.96,0
"2017-05-25 16:59:01",139492,11.78,88.3,948.8505,19.96,0
"2017-05-25 16:59:02",139493,11.81,88.2,948.5234,20.04,0
"2017-05-25 16:59:03",139494,11.81,88.1,948.5234,19.96,0
"2017-05-25 16:59:04",139495,11.75,88,948.5234,19.88,0
"2017-05-25 16:59:05",139496,11.81,88,948.5234,19.96,0
"2017-05-25 16:59:06",139497,11.78,87.9,948.6869,20.04,0
"2017-05-25 16:59:07",139498,11.78,87.8,948.5234,20.04,0
"2017-05-25 16:59:08",139499,11.78,87.7,948.6869,20.04,0
"2017-05-25 16:59:09",139500,11.81,87.7,948.6869,19.96,0
"2017-05-25 16:59:10",139501,11.81,87.7,948.3599,20.04,0
"2017-05-25 16:59:11",139502,11.78,87.7,948.6869,19.96,0
"2017-05-25 16:59:12",139503,11.78,87.7,948.3599,19.88,0
"2017-05-25 16:59:13",139504,11.78,87.8,948.5234,19.96,0
"2017-05-25 16:59:14",139505,11.81,87.8,948.5234,20.04,0
"2017-05-25 16:59:15",139506,11.81,87.9,948.8505,20.04,0
"2017-05-25 16:59:16",139507,11.78,88,948.8505,19.96,0
"2017-05-25 16:59:17",139508,11.81,88.1,948.8505,20.04,0
"2017-05-25 16:59:18",139509,11.85,88.2,948.5234,20.12,0
"2017-05-25 16:59:19",139510,11.78,88.2,948.6869,20.04,0
"2017-05-25 16:59:20",139511,11.78,88.2,948.3599,19.96,0
"2017-05-25 16:59:21",139512,11.88,88.4,948.3599,19.96,0
"2017-05-25 16:59:22",139513,11.81,88.5,948.3599,20.04,0
"2017-05-25 16:59:23",139514,11.78,88.6,948.3599,20.08,0
"2017-05-25 16:59:24",139515,11.78,88.7,948.5234,19.96,0
"2017-05-25 16:59:25",139516,11.85,88.8,948.8505,19.96,0
"2017-05-25 16:59:26",139517,11.85,88.9,948.6869,20.04,0
"2017-05-25 16:59:27",139518,11.81,88.9,948.6869,20.04,0
"2017-05-25 16:59:28",139519,11.85,88.9,948.6869,20.04,0
"2017-05-25 16:59:29",139520,11.85,88.9,948.1964,20.08,0
"2017-05-25 16:59:30",139521,11.81,89,948.8505,20,0
"2017-05-25 17:06:11",139863,11.68,90.7,948.3599,14.74,0
"2017-05-25 17:06:12",139864,11.71,90.7,948.1964,14.82,0
"2017-05-25 17:06:13",139865,11.64,90.8,948.5234,14.82,0
"2017-05-25 17:06:14",139866,11.64,90.8,948.5234,14.9,0
"2017-05-25 17:06:15",139867,11.71,90.8,948.5234,14.82,0
"2017-05-25 17:06:16",139868,11.71,90.9,948.6869,14.82,0
"2017-05-25 17:06:17",139869,11.71,90.8,948.3599,14.9,0
"2017-05-25 17:06:18",139870,11.68,90.7,948.1964,14.94,0
"2017-05-25 17:06:19",139871,11.71,90.7,948.1964,14.98,0
"2017-05-25 17:06:20",139872,11.71,90.6,948.3599,14.9,0
"2017-05-25 17:06:21",139873,11.71,90.5,948.6869,14.9,0
"2017-05-25 17:06:22",139874,11.75,90.5,948.6869,14.98,0
"2017-05-25 17:06:23",139875,11.71,90.5,948.5234,14.98,0
"2017-05-25 17:06:24",139876,11.71,90.5,948.6869,14.98,0
"2017-05-25 17:06:25",139877,11.71,90.5,948.1964,15.06,0
"2017-05-25 17:06:26",139878,11.71,90.5,948.1964,15.02,0
"2017-05-25 17:06:27",139879,11.68,90.4,948.1964,14.98,0
"2017-05-25 17:06:28",139880,11.64,90.3,948.1964,14.98,0
"2017-05-25 17:06:29",139881,11.64,90.2,948.6869,15.06,0
"2017-05-25 17:06:30",139882,11.71,90.2,948.1964,15.06,0
"2017-05-25 17:06:31",139883,11.71,90.2,948.6869,14.9,0
"2017-05-25 17:06:32",139884,11.71,90.1,948.6869,15.14,0
"2017-05-25 17:06:33",139885,11.71,90,948.1964,15.06,0
"2017-05-25 17:06:34",139886,11.71,89.9,948.1964,15.02,0
"2017-05-25 17:06:35",139887,11.71,89.8,948.6869,14.98,0
"2017-05-25 17:06:36",139888,11.71,89.8,948.1964,15.06,0
"2017-05-25 17:06:37",139889,11.71,89.9,948.6869,15.06,0
"2017-05-25 17:06:38",139890,11.71,90,948.5234,15.06,0
"2017-05-25 17:06:39",139891,11.68,90,948.6869,15.14,0
"2017-05-25 17:06:40",139892,11.71,90,948.5234,15.14,0
"2017-05-25 17:06:41",139893,11.71,89.9,948.1964,15.22,0
"2017-05-25 17:06:42",139894,11.68,89.8,948.1964,15.1,0
"2017-05-25 17:06:43",139895,11.71,89.7,948.1964,15.14,0
"2017-05-25 17:06:44",139896,11.71,89.7,948.1964,15.1,0
"2017-05-25 17:06:45",139897,11.68,89.6,948.6869,15.14,0
"2017-05-25 17:06:46",139898,11.71,89.5,948.6869,15.26,0
"2017-05-25 17:06:47",139899,11.75,89.6,948.6869,15.14,0
"2017-05-25 17:06:48",139900,11.68,89.5,948.1964,15.06,0
"2017-05-25 17:06:49",139901,11.71,89.5,948.1964,15.14,0
"2017-05-25 17:06:50",139902,11.75,89.6,948.5234,15.22,0
"2017-05-25 17:06:51",139903,11.75,89.6,948.1964,15.22,0
"2017-05-25 17:06:52",139904,11.71,89.7,948.6869,15.02,0
"2017-05-25 17:06:53",139905,11.78,89.9,948.6869,15.14,0
"2017-05-25 17:06:54",139906,11.71,90,948.5234,15.3,0
"2017-05-25 17:06:55",139907,11.71,90,948.1964,15.14,0
"2017-05-25 17:06:56",139908,11.68,89.9,948.5234,15.22,0
"2017-05-25 17:06:57",139909,11.71,89.8,948.1964,15.22,0
"2017-05-25 17:06:58",139910,11.68,89.7,948.1964,15.3,0
"2017-05-25 17:06:59",139911,11.78,89.6,948.1964,15.18,0
"2017-05-25 17:07:00",139912,11.75,89.5,948.1964,15.14,0
"2017-05-25 17:07:01",139913,11.78,89.4,948.5234,15.3,0
"2017-05-25 17:07:02",139914,11.75,89.4,948.6869,15.3,0
"2017-05-25 17:07:03",139915,11.71,89.4,948.6869,15.22,0
"2017-05-25 17:07:04",139916,11.75,89.4,948.6869,15.3,0
"2017-05-25 17:07:05",139917,11.78,89.4,948.1964,15.26,0
"2017-05-25 17:07:06",139918,11.71,89.5,948.1964,15.22,0
"2017-05-25 17:07:07",139919,11.71,89.6,948.1964,15.22,0
"2017-05-25 17:07:08",139920,11.68,89.8,948.1964,15.34,0
"2017-05-25 17:07:09",139921,11.75,89.9,948.5234,15.22,0
"2017-05-25 17:07:10",139922,11.78,89.9,948.5234,15.22,0
"2017-05-25 17:07:11",139923,11.75,90,948.5234,15.3,0
"2017-05-25 17:07:12",139924,11.71,90,948.5234,15.22,0
"2017-05-25 17:07:13",139925,11.71,90,948.3599,15.22,0
"2017-05-25 17:07:14",139926,11.64,89.8,948.1964,15.38,0
"2017-05-25 17:07:15",139927,11.71,89.8,948.6869,15.34,0
"2017-05-25 17:07:16",139928,11.71,89.7,948.6869,15.26,0
"2017-05-25 17:07:17",139929,11.71,89.7,948.5234,15.22,0
"2017-05-25 17:07:18",139930,11.71,89.7,948.5234,15.38,0
"2017-05-25 17:07:19",139931,11.75,89.7,948.5234,15.38,0
"2017-05-25 17:07:20",139932,11.71,89.7,948.5234,15.22,0
"2017-05-25 17:07:21",139933,11.71,89.8,948.5234,15.38,0
"2017-05-25 17:07:22",139934,11.71,90,948.3599,15.38,0
"2017-05-25 17:07:23",139935,11.71,90,948.3599,15.38,0
"2017-05-25 17:07:24",139936,11.78,90.1,948.1964,15.38,0
"2017-05-25 17:07:25",139937,11.78,90.3,948.8505,15.38,0
"2017-05-25 17:07:26",139938,11.71,90.2,948.5234,15.38,0
"2017-05-25 17:07:27",139939,11.75,90.3,948.5234,15.3,0
"2017-05-25 17:07:28",139940,11.75,90.2,948.5234,15.38,0
"2017-05-25 17:07:29",139941,11.78,90.2,948.5234,15.42,0
"2017-05-25 17:07:30",139942,11.78,90.2,948.1964,15.22,0
"2017-05-25 17:07:31",139943,11.78,90.2,948.3599,15.22,0
"2017-05-25 17:07:32",139944,11.71,90.3,948.3599,15.46,0
"2017-05-25 17:07:33",139945,11.75,90.3,948.3599,15.53,0
"2017-05-25 17:07:34",139946,11.71,90.3,948.5234,15.42,0
"2017-05-25 17:07:35",139947,11.75,90.3,948.3599,15.34,0
"2017-05-25 17:07:36",139948,11.71,90.2,948.3599,15.14,0
"2017-05-25 17:07:37",139949,11.75,90.2,948.5234,15.38,0
"2017-05-25 17:07:38",139950,11.71,90.3,948.5234,15.61,0
"2017-05-25 17:07:39",139951,11.75,90.4,948.5234,15.38,0
"2017-05-25 17:07:40",139952,11.78,90.4,948.1964,15.3,0
"2017-05-25 17:07:41",139953,11.78,90.4,948.1964,15.3,0
"2017-05-25 17:07:42",139954,11.68,90.4,948.1964,15.3,0
"2017-05-25 17:07:43",139955,11.75,90.4,948.3599,15.46,0
"2017-05-25 17:07:44",139956,11.75,90.3,948.1964,15.34,0
"2017-05-25 17:07:45",139957,11.71,90.2,948.5234,15.22,0
"2017-05-25 17:07:46",139958,11.75,90.1,948.5234,15.38,0
"2017-05-25 17:07:47",139959,11.75,90.1,948.5234,15.46,0
"2017-05-25 17:07:48",139960,11.75,90,948.5234,15.3,0
"2017-05-25 17:07:49",139961,11.75,90,948.1964,15.3,0
"2017-05-25 17:07:50",139962,11.71,89.9,948.6869,15.3,0
"2017-05-25 17:07:51",139963,11.64,89.9,948.3599,15.3,0
"2017-05-25 17:07:52",139964,11.68,89.8,948.1964,15.38,0
"2017-05-25 17:07:53",139965,11.71,89.7,948.5234,15.14,0
"2017-05-25 17:07:54",139966,11.68,89.7,948.5234,15.1,0
"2017-05-25 17:07:55",139967,11.71,89.7,948.3599,15.22,0
"2017-05-25 17:07:56",139968,11.71,89.7,948.5234,15.22,0
"2017-05-25 17:07:57",139969,11.71,89.7,948.1964,15.3,0
"2017-05-25 17:07:58",139970,11.64,89.7,948.1964,15.22,0
"2017-05-25 17:07:59",139971,11.71,89.6,948.1964,14.98,0
"2017-05-25 17:08:00",139972,11.68,89.7,948.5234,15.06,0
"2017-05-25 17:08:01",139973,11.68,89.8,948.5234,15.14,0
"2017-05-25 17:08:02",139974,11.75,89.9,948.3599,15.14,0
"2017-05-25 17:08:03",139975,11.71,89.9,948.5234,15.14,0
"2017-05-25 17:08:04",139976,11.64,89.9,948.5234,14.98,0
"2017-05-25 17:08:05",139977,11.64,89.9,948.1964,14.98,0
"2017-05-25 17:08:06",139978,11.68,89.8,948.1964,14.98,0
"2017-05-25 17:08:07",139979,11.71,89.8,948.1964,14.9,0
"2017-05-25 17:08:08",139980,11.68,89.7,948.5234,14.9,0
"2017-05-25 17:08:09",139981,11.71,89.7,948.5234,14.9,0
"2017-05-25 17:08:10",139982,11.64,89.8,948.0328,14.98,0
"2017-05-25 17:08:11",139983,11.68,89.8,948.5234,14.98,0
"2017-05-25 17:08:12",139984,11.68,89.9,948.1964,14.74,0
"2017-05-25 17:08:13",139985,11.71,90.1,948.1964,14.98,0
"2017-05-25 17:08:14",139986,11.68,90,948.0328,15.06,0
"2017-05-25 17:08:15",139987,11.68,90.1,948.5234,14.7,0
"2017-05-25 17:08:16",139988,11.71,90.2,948.5234,14.74,0
"2017-05-25 17:08:17",139989,11.64,90.1,948.5234,14.9,0
"2017-05-25 17:08:18",139990,11.64,90.2,948.5234,14.7,0
"2017-05-25 17:08:19",139991,11.71,90.2,948.5234,14.66,0
"2017-05-25 17:08:20",139992,11.71,90.2,948.5234,14.74,0
"2017-05-25 17:08:21",139993,11.68,90.3,948.0328,14.74,0
"2017-05-25 17:08:22",139994,11.64,90.2,948.1964,14.59,0
"2017-05-25 17:08:23",139995,11.71,90.4,948.1964,14.59,0
"2017-05-25 17:08:24",139996,11.64,90.5,948.1964,14.66,0
"2017-05-25 17:08:25",139997,11.64,90.7,948.5234,14.59,0
"2017-05-25 17:08:26",139998,11.64,90.7,948.6869,14.35,0
"2017-05-25 17:08:27",139999,11.71,90.8,948.6869,14.59,0
"2017-05-25 17:08:28",140000,11.71,90.6,948.5234,14.66,0
"2017-05-25 17:08:29",140001,11.75,90.5,948.1964,14.31,0
"2017-05-25 17:08:30",140002,11.71,90.4,948.5234,14.43,0
"2017-05-25 17:08:31",140003,11.68,90.3,948.0328,14.51,0
"2017-05-25 17:08:32",140004,11.71,90.2,948.1964,14.35,0
"2017-05-25 17:08:33",140005,11.71,90.1,948.5234,14.43,0
"2017-05-25 17:08:34",140006,11.71,90,948.5234,14.59,0
"2017-05-25 17:08:35",140007,11.68,89.9,948.0328,14.43,0
"2017-05-25 17:08:36",140008,11.64,89.9,948.1964,14.23,0
"2017-05-25 17:08:37",140009,11.64,89.8,948.1964,14.27,0
"2017-05-25 17:08:38",140010,11.71,89.8,948.3599,14.47,0
"2017-05-25 17:08:39",140011,11.68,89.7,948.1964,14.47,0
"2017-05-25 17:08:40",140012,11.71,89.7,948.5234,14.19,0
"2017-05-25 17:08:41",140013,11.64,89.8,948.5234,14.11,0
"2017-05-25 17:08:42",140014,11.68,89.9,948.5234,14.23,0
"2017-05-25 17:08:43",140015,11.75,90.1,948.5234,14.27,0
"2017-05-25 17:08:44",140016,11.71,90.2,948.5234,14.11,0
"2017-05-25 17:08:45",140017,11.71,90.2,948.1964,14.15,0
"2017-05-25 17:08:46",140018,11.68,90.2,948.1964,14.27,0
"2017-05-25 17:08:47",140019,11.68,90.2,948.1964,14.11,0
"2017-05-25 17:08:48",140020,11.75,90.2,948.1964,14.03,0
"2017-05-25 17:08:49",140021,11.68,90.2,948.1964,14.11,0
"2017-05-25 17:08:50",140022,11.71,90.1,948.5234,13.95,0
"2017-05-25 17:08:51",140023,11.71,90.2,948.5234,14.11,0
"2017-05-25 17:08:52",140024,11.71,90.3,948.5234,14.19,0
"2017-05-25 17:08:53",140025,11.68,90.4,948.1964,14.03,0
"2017-05-25 17:08:54",140026,11.71,90.4,948.0328,13.87,0
"2017-05-25 17:08:55",140027,11.75,90.5,948.6869,14.03,0
"2017-05-25 17:08:56",140028,11.71,90.4,948.1964,14.11,0
"2017-05-25 17:08:57",140029,11.71,90.3,948.1964,14.03,0
"2017-05-25 17:08:58",140030,11.75,90.2,948.5234,13.95,0
"2017-05-25 17:08:59",140031,11.78,90.2,948.1964,13.87,0
"2017-05-25 17:09:00",140032,11.71,90.2,948.5234,13.99,0
"2017-05-25 17:09:01",140033,11.78,90.2,948.3599,14.19,0
"2017-05-25 17:09:02",140034,11.75,90.2,948.1964,14.11,0
"2017-05-25 17:09:03",140035,11.71,90.3,948.1964,13.72,0
"2017-05-25 17:09:04",140036,11.71,90.3,948.3599,13.87,0
"2017-05-25 17:09:05",140037,11.71,90.3,948.5234,14.11,0
"2017-05-25 17:09:06",140038,11.78,90.3,948.5234,13.87,0
"2017-05-25 17:09:07",140039,11.75,90.3,948.5234,13.83,0
"2017-05-25 17:09:08",140040,11.75,90.4,948.5234,13.87,0
"2017-05-25 17:09:09",140041,11.78,90.4,948.3599,13.87,0
"2017-05-25 17:09:10",140042,11.75,90.4,948.1964,13.87,0
"2017-05-25 17:09:11",140043,11.75,90.4,948.3599,13.8,0
"2017-05-25 17:09:12",140044,11.71,90.3,948.3599,13.87,0
"2017-05-25 17:09:13",140045,11.71,90.2,948.3599,13.68,0
"2017-05-25 17:09:14",140046,11.75,90.1,948.5234,13.72,0
"2017-05-25 17:09:15",140047,11.75,90.1,948.1964,13.8,0
"2017-05-25 17:09:16",140048,11.78,90.2,948.3599,13.72,0
"2017-05-25 17:09:17",140049,11.75,90.2,948.3599,13.8,0
"2017-05-25 17:09:18",140050,11.78,90.2,948.1964,13.72,0
"2017-05-25 17:09:19",140051,11.78,90.3,948.3599,13.8,0
"2017-05-25 17:09:20",140052,11.75,90.4,948.1964,13.72,0
"2017-05-25 17:09:21",140053,11.75,90.4,948.1964,13.56,0
"2017-05-25 17:09:22",140054,11.71,90.3,948.5234,13.8,0
"2017-05-25 17:09:23",140055,11.75,90.3,948.6869,13.8,0
"2017-05-25 17:09:24",140056,11.75,90.3,948.3599,13.56,0
"2017-05-25 17:09:25",140057,11.78,90.3,948.5234,13.64,0
"2017-05-25 17:09:26",140058,11.75,90.3,948.5234,13.72,0
"2017-05-25 17:09:27",140059,11.78,90.4,948.5234,13.64,0
"2017-05-25 17:09:28",140060,11.78,90.4,948.3599,13.64,0
"2017-05-25 17:09:29",140061,11.78,90.5,948.1964,13.72,0
"2017-05-25 17:09:30",140062,11.75,90.5,948.5234,13.6,0
"2017-05-25 17:09:31",140063,11.71,90.7,948.1964,13.36,0
"2017-05-25 17:09:32",140064,11.71,90.8,948.5234,13.64,0
"2017-05-25 17:09:33",140065,11.75,90.8,948.5234,13.8,0
"2017-05-25 17:09:34",140066,11.78,90.8,948.3599,13.52,0
"2017-05-25 17:09:35",140067,11.78,90.7,948.5234,13.48,0
"2017-05-25 17:09:36",140068,11.78,90.8,948.1964,13.72,0
"2017-05-25 17:09:37",140069,11.78,90.8,948.5234,13.56,0
"2017-05-25 17:09:38",140070,11.71,90.8,948.3599,13.4,0
"2017-05-25 17:09:39",140071,11.75,90.9,948.1964,13.48,0
"2017-05-25 17:09:40",140072,11.78,90.9,948.1964,13.4,0
"2017-05-25 17:09:41",140073,11.75,91,948.5234,13.48,0
"2017-05-25 17:09:42",140074,11.78,91,948.1964,13.56,0
"2017-05-25 17:09:43",140075,11.78,91,948.5234,13.48,0
"2017-05-25 17:09:44",140076,11.75,91.1,948.5234,13.24,0
"2017-05-25 17:09:45",140077,11.75,91.1,948.1964,13.32,0
"2017-05-25 17:09:46",140078,11.78,91.1,948.1964,13.56,0
"2017-05-25 17:09:47",140079,11.75,91.2,948.1964,13.32,0
"2017-05-25 17:09:48",140080,11.78,91.3,948.3599,13.08,0
"2017-05-25 17:09:49",140081,11.75,91.3,948.5234,13.4,0
"2017-05-25 17:09:50",140082,11.81,91.3,948.1964,13.48,0
"2017-05-25 17:09:51",140083,11.78,91.3,948.5234,13.24,0
"2017-05-25 17:09:52",140084,11.78,91.3,948.3599,13.16,0
"2017-05-25 17:09:53",140085,11.78,91.2,948.1964,13.4,0
"2017-05-25 17:09:54",140086,11.75,91.1,948.1964,13.24,0
"2017-05-25 17:09:55",140087,11.81,91,948.5234,13.08,0
"2017-05-25 17:09:56",140088,11.78,90.9,948.5234,13.32,0
"2017-05-25 17:09:57",140089,11.78,90.9,948.5234,13.16,0
"2017-05-25 17:09:58",140090,11.85,90.9,948.5234,13.24,0
"2017-05-25 17:09:59",140091,11.78,90.9,948.5234,13.32,0
"2017-05-25 17:10:00",140092,11.75,90.8,948.1964,13,0
"2017-05-25 17:10:01",140093,11.78,90.9,948.0328,13.08,0
"2017-05-25 17:10:02",140094,11.75,90.8,948.1964,13.4,0
"2017-05-25 17:10:03",140095,11.75,90.9,948.1964,13.2,0
"2017-05-25 17:10:04",140096,11.78,91,948.1964,13,0
"2017-05-25 17:10:05",140097,11.78,91.1,948.5234,13.16,0
"2017-05-25 17:10:06",140098,11.75,91.1,948.5234,13.24,0
"2017-05-25 17:10:07",140099,11.75,91.1,948.5234,13.16,0
"2017-05-25 17:10:08",140100,11.75,91.1,948.5234,13.08,0
"2017-05-25 17:10:09",140101,11.75,91.1,948.5234,13,0
"2017-05-25 17:10:10",140102,11.78,91,948.5234,13.16,0
"2017-05-25 17:10:11",140103,11.75,91.1,948.1964,13.2,0
"2017-05-25 17:10:12",140104,11.78,91.1,948.1964,13.16,0
"2017-05-25 17:10:13",140105,11.78,91.1,948.5234,12.93,0
"2017-05-25 17:10:14",140106,11.78,91,948.5234,12.85,0
"2017-05-25 17:10:15",140107,11.75,91,948.1964,13.08,0
"2017-05-25 17:10:16",140108,11.78,91.1,948.5234,13.08,0
"2017-05-25 17:10:17",140109,11.78,91.1,948.1964,13,0
"2017-05-25 17:10:18",140110,11.78,91.1,948.1964,13,0
"2017-05-25 17:10:19",140111,11.78,91,948.1964,13.08,0
"2017-05-25 17:10:20",140112,11.78,91,948.5234,13,0
"2017-05-25 17:10:21",140113,11.85,91,948.5234,12.85,0
"2017-05-25 17:10:22",140114,11.78,91,948.5234,12.77,0
"2017-05-25 17:10:23",140115,11.78,90.8,948.5234,13.08,0
"2017-05-25 17:10:24",140116,11.71,90.6,948.5234,13,0
"2017-05-25 17:10:25",140117,11.78,90.5,948.1964,12.77,0
"2017-05-25 17:10:26",140118,11.75,90.3,948.1964,12.85,0
"2017-05-25 17:10:27",140119,11.78,90.2,948.1964,13,0
"2017-05-25 17:10:28",140120,11.71,90.2,948.1964,12.93,0
"2017-05-25 17:10:29",140121,11.75,90.2,948.5234,12.77,0
"2017-05-25 17:10:30",140122,11.71,90.2,948.3599,12.85,0
"2017-05-25 17:10:31",140123,11.75,90.1,948.5234,13,0
"2017-05-25 17:10:32",140124,11.75,90.1,948.5234,12.77,0
"2017-05-25 17:10:33",140125,11.71,90,948.1964,12.69,0
