"TOA5","USL_MET_IP","CR1000","81651","CR1000.Std.30.01","CPU:Met1000_line797_rainMET.CR1","7226","DBG_WindRaw"
"TIMESTAMP","RECORD","W_SpdRaw","W_DirRaw","HEADING","W_DirCorr"
"TS","RN","","","",""
"","","Smp","Smp","Smp","Smp"
"2017-05-25 17:25:16",146187,8.37,125.4,341,103.7
"2017-05-25 17:25:17",146188,8.37,128.1,341,103.7
"2017-05-25 17:25:18",146189,8.37,127.6,340.5,103.7
"2017-05-25 17:25:19",146190,8.37,127.6,340.5,103.7
"2017-05-25 17:25:20",146191,7.781,127.8,340.5,103.7
"2017-05-25 17:25:21",146192,7.781,121.3,340.5,103.7
"2017-05-25 17:25:22",146193,7.781,119,339,103.7
"2017-05-25 17:25:23",146194,7.781,113.1,339,103.7
"2017-05-25 17:25:24",146195,7.781,116.6,339,103.7
"2017-05-25 17:25:25",146196,7.879,118,339,103.7
"2017-05-25 17:25:26",146197,7.879,124.2,340.2,103.7
"2017-05-25 17:25:27",146198,7.879,124.4,340.2,103.7
"2017-05-25 17:25:28",146199,7.879,121.5,340.2,103.7
"2017-05-25 17:25:29",146200,7.879,121.2,340.2,103.7
"2017-05-25 17:25:30",146201,8.25,126.7,342.8,103.7
"2017-05-25 17:25:31",146202,8.25,120.6,342.8,103.7
"2017-05-25 17:25:32",146203,8.25,113,342.8,103.7
"2017-05-25 17:25:33",146204,8.25,115.8,342.8,103.7
"2017-05-25 17:25:34",146205,8.25,121.5,343.3,103.7
"2017-05-25 17:25:35",146206,8.08,122,343.3,103.7
"2017-05-25 17:25:36",146207,8.08,125.8,343.3,103.7
"2017-05-25 17:25:37",146208,8.08,130.5,343.3,103.7
"2017-05-25 17:25:38",146209,8.08,136.4,341.5,103.7
"2017-05-25 17:25:39",146210,8.08,143.8,341.5,103.7
"2017-05-25 17:25:40",146211,7.095,139.9,341.5,103.7
"2017-05-25 17:25:41",146212,7.095,141.9,341.5,103.7
"2017-05-25 17:25:42",146213,7.095,142,339.6,103.7
"2017-05-25 17:25:43",146214,7.095,132.9,339.6,103.7
"2017-05-25 17:25:44",146215,7.095,140.2,339.6,103.7
"2017-05-25 17:25:45",146216,5.821,134.3,339.6,103.7
"2017-05-25 17:25:46",146217,5.821,134.6,337.4,103.7
"2017-05-25 17:25:47",146218,5.821,136.1,337.4,103.7
"2017-05-25 17:25:48",146219,5.821,144.6,337.4,103.7
"2017-05-25 17:25:49",146220,5.821,129.5,337.4,103.7
"2017-05-25 17:25:50",146221,7.311,126.9,338.2,103.7
"2017-05-25 17:25:51",146222,7.311,127.6,338.2,103.7
"2017-05-25 17:25:52",146223,7.311,127.1,338.2,103.7
"2017-05-25 17:25:53",146224,7.311,124.9,338.2,103.7
"2017-05-25 17:25:54",146225,7.311,137.9,340.3,103.7
"2017-05-25 17:25:55",146226,9.19,129.5,340.3,103.7
"2017-05-25 17:25:56",146227,9.19,132.1,340.3,103.7
"2017-05-25 17:25:57",146228,9.19,127.2,340.3,103.7
"2017-05-25 17:25:58",146229,9.19,131.7,342.2,103.7
"2017-05-25 17:25:59",146230,9.19,132.7,342.2,103.7
"2017-05-25 17:26:00",146231,9.21,127.7,342.2,103.7
"2017-05-25 17:26:01",146232,9.21,134.6,342.2,103.7
"2017-05-25 17:26:02",146233,9.21,131.3,339.7,103.7
"2017-05-25 17:26:03",146234,9.21,128,339.7,103.7
"2017-05-25 17:26:04",146235,9.21,127.2,339.7,103.7
"2017-05-25 17:26:05",146236,9.19,127.9,339.7,103.7
"2017-05-25 17:26:06",146237,9.19,121.4,340.3,103.7
"2017-05-25 17:26:07",146238,9.19,124.1,340.3,103.7
"2017-05-25 17:26:08",146239,9.19,125.3,340.3,103.7
"2017-05-25 17:26:09",146240,9.19,126,340.3,103.7
"2017-05-25 17:26:10",146241,8.78,125.7,341.8,103.7
"2017-05-25 17:26:11",146242,8.78,125.6,341.8,103.7
"2017-05-25 17:26:12",146243,8.78,122.4,341.8,103.7
"2017-05-25 17:26:13",146244,8.78,124.7,341.8,103.7
"2017-05-25 17:26:14",146245,8.78,125.2,341.7,103.7
"2017-05-25 17:26:15",146246,8.43,131.7,341.7,103.7
"2017-05-25 17:26:16",146247,8.43,127.2,341.7,103.7
"2017-05-25 17:26:17",146248,8.43,124.5,341.7,103.7
"2017-05-25 17:26:18",146249,8.43,122.2,342.8,103.7
"2017-05-25 17:26:19",146250,8.43,136.8,342.8,103.7
"2017-05-25 17:26:20",146251,8.35,141,342.8,103.7
"2017-05-25 17:26:21",146252,8.35,144.7,342.8,103.7
"2017-05-25 17:26:22",146253,8.35,138.6,341.6,103.7
"2017-05-25 17:26:23",146254,8.35,131.1,341.6,103.7
"2017-05-25 17:26:24",146255,8.35,137.5,341.6,103.7
"2017-05-25 17:26:25",146256,8.21,136.1,341.6,103.7
"2017-05-25 17:26:26",146257,8.21,136.6,337.8,103.7
"2017-05-25 17:26:27",146258,8.21,143.6,337.8,103.7
"2017-05-25 17:26:28",146259,8.21,145.6,337.8,103.7
"2017-05-25 17:26:29",146260,8.21,136.3,337.8,103.7
"2017-05-25 17:26:30",146261,7.624,131.2,337.6,103.7
"2017-05-25 17:26:31",146262,7.624,132,337.6,103.7
"2017-05-25 17:26:32",146263,7.624,131.4,337.6,103.7
"2017-05-25 17:26:33",146264,7.624,133.5,337.6,103.7
"2017-05-25 17:26:34",146265,7.624,134.9,338.5,103.7
"2017-05-25 17:26:35",146266,8.02,131.9,338.5,103.7
"2017-05-25 17:26:36",146267,8.02,131,338.5,103.7
"2017-05-25 17:26:37",146268,8.02,132.1,338.5,103.7
"2017-05-25 17:26:38",146269,8.02,133.1,339.2,103.7
"2017-05-25 17:26:39",146270,8.02,132.7,339.2,103.7
"2017-05-25 17:26:40",146271,7.84,123.2,339.2,103.7
"2017-05-25 17:26:41",146272,7.84,129.7,339.2,103.7
"2017-05-25 17:26:42",146273,7.84,128.2,338.7,103.7
"2017-05-25 17:26:43",146274,7.84,130.3,338.7,103.7
"2017-05-25 17:26:44",146275,7.84,126,338.7,103.7
"2017-05-25 17:26:45",146276,7.134,127.6,338.7,103.7
"2017-05-25 17:26:46",146277,7.134,126.5,338.5,103.7
"2017-05-25 17:26:47",146278,7.134,123.9,338.5,103.7
"2017-05-25 17:26:48",146279,7.134,121.1,338.5,103.7
"2017-05-25 17:26:49",146280,7.134,120.5,338.5,103.7
"2017-05-25 17:26:50",146281,6.899,125.9,341,103.7
"2017-05-25 17:26:51",146282,6.899,126.5,341,103.7
"2017-05-25 17:26:52",146283,6.899,128.5,341,103.7
"2017-05-25 17:26:53",146284,6.899,118.3,341,103.7
"2017-05-25 17:26:54",146285,6.899,129.9,340.3,103.7
"2017-05-25 17:26:55",146286,6.448,131.8,340.3,103.7
"2017-05-25 17:26:56",146287,6.448,137.7,340.3,103.7
"2017-05-25 17:26:57",146288,6.448,132.8,340.3,103.7
"2017-05-25 17:26:58",146289,6.448,132.3,341.1,103.7
"2017-05-25 17:26:59",146290,6.448,131.4,341.1,103.7
"2017-05-25 17:27:00",146291,6.938,135.6,341.1,103.7
"2017-05-25 17:27:01",146292,6.938,142.9,341.1,103.7
"2017-05-25 17:27:02",146293,6.938,135.5,339.4,103.7
"2017-05-25 17:27:03",146294,6.938,140,339.4,103.7
"2017-05-25 17:27:04",146295,6.938,135.1,339.4,103.7
"2017-05-25 17:27:05",146296,5.762,142.4,339.4,103.7
"2017-05-25 17:27:06",146297,5.762,142.3,338.7,103.7
"2017-05-25 17:27:07",146298,5.762,140.2,338.7,103.7
"2017-05-25 17:27:08",146299,5.762,137.5,338.7,103.7
"2017-05-25 17:27:09",146300,5.762,137.3,338.7,103.7
"2017-05-25 17:27:10",146301,7.35,127.8,339.2,103.7
"2017-05-25 17:27:11",146302,7.35,118.7,339.2,103.7
"2017-05-25 17:27:12",146303,7.35,122.9,339.2,103.7
"2017-05-25 17:27:13",146304,7.35,122.6,339.2,103.7
"2017-05-25 17:27:14",146305,7.35,132.8,338.4,103.7
"2017-05-25 17:27:15",146306,7.252,125.3,338.4,103.7
"2017-05-25 17:27:16",146307,7.252,125,338.4,103.7
"2017-05-25 17:27:17",146308,7.252,128,338.4,103.7
"2017-05-25 17:27:18",146309,7.252,120.5,338.7,103.7
"2017-05-25 17:27:19",146310,7.252,125,338.7,103.7
"2017-05-25 17:27:20",146311,7.291,133.7,338.7,103.7
"2017-05-25 17:27:21",146312,7.291,135,338.7,103.7
"2017-05-25 17:27:22",146313,7.291,117.7,340.6,103.7
"2017-05-25 17:27:23",146314,7.291,124.3,340.6,103.7
"2017-05-25 17:27:24",146315,7.291,130.3,340.6,103.7
"2017-05-25 17:27:25",146316,6.644,123.7,340.6,103.7
"2017-05-25 17:27:26",146317,6.644,124.5,341.3,103.7
"2017-05-25 17:27:27",146318,6.644,134.3,341.3,103.7
"2017-05-25 17:27:28",146319,6.644,127.8,341.3,103.7
"2017-05-25 17:27:29",146320,6.644,119.1,341.3,103.7
"2017-05-25 17:27:30",146321,6.644,123.8,342.2,103.7
"2017-05-25 17:27:31",146322,6.644,127.9,342.2,103.7
"2017-05-25 17:27:32",146323,6.644,128.9,342.2,103.7
"2017-05-25 17:27:33",146324,6.644,123.6,342.2,103.7
"2017-05-25 17:27:34",146325,6.644,122.3,341.8,103.7
"2017-05-25 17:27:35",146326,6.782,128.7,341.8,103.7
"2017-05-25 17:27:36",146327,6.782,127.4,341.8,103.7
"2017-05-25 17:27:37",146328,6.782,130.3,341.8,103.7
"2017-05-25 17:27:38",146329,6.782,127.7,342.6,103.7
"2017-05-25 17:27:39",146330,6.782,132.3,342.6,103.7
"2017-05-25 17:27:40",146331,7.566,133.1,342.6,103.7
"2017-05-25 17:27:41",146332,7.566,130,342.6,103.7
"2017-05-25 17:27:42",146333,7.566,136.7,340.5,103.7
"2017-05-25 17:27:43",146334,7.566,134.9,340.5,103.7
"2017-05-25 17:27:44",146335,7.566,135.7,340.5,103.7
"2017-05-25 17:27:45",146336,7.017,137.8,340.5,103.7
"2017-05-25 17:27:46",146337,7.017,142.4,339.6,103.7
"2017-05-25 17:27:47",146338,7.017,142.7,339.6,103.7
"2017-05-25 17:27:48",146339,7.017,139.6,339.6,103.7
"2017-05-25 17:27:49",146340,7.017,144.6,339.6,103.7
"2017-05-25 17:27:50",146341,5.998,145.5,338.8,103.7
"2017-05-25 17:27:51",146342,5.998,144.7,338.8,103.7
"2017-05-25 17:27:52",146343,5.998,140.8,338.8,103.7
"2017-05-25 17:27:53",146344,5.998,146.2,338.8,103.7
"2017-05-25 17:27:54",146345,5.998,141,336.8,103.7
"2017-05-25 17:27:55",146346,6.115,131.2,336.8,103.7
"2017-05-25 17:27:56",146347,6.115,131.2,336.8,103.7
"2017-05-25 17:27:57",146348,6.115,136.6,336.8,103.7
"2017-05-25 17:27:58",146349,6.115,131.5,338.3,103.7
"2017-05-25 17:27:59",146350,6.115,125.6,338.3,103.7
"2017-05-25 17:28:00",146351,5.88,133.4,338.3,103.7
"2017-05-25 17:28:01",146352,5.88,132.2,338.3,103.7
"2017-05-25 17:28:02",146353,5.88,129.1,340.8,103.7
"2017-05-25 17:28:03",146354,5.88,140.8,340.8,103.7
"2017-05-25 17:28:04",146355,5.88,141.6,340.8,103.7
"2017-05-25 17:28:05",146356,5.782,138.9,340.8,103.7
"2017-05-25 17:28:06",146357,5.782,139.4,339.8,103.7
"2017-05-25 17:28:07",146358,5.782,137.8,339.8,103.7
"2017-05-25 17:28:08",146359,5.782,137.2,339.8,103.7
"2017-05-25 17:28:09",146360,5.782,135.9,339.8,103.7
"2017-05-25 17:28:10",146361,6.821,134.2,338.6,103.7
"2017-05-25 17:28:11",146362,6.821,145.8,338.6,103.7
"2017-05-25 17:28:12",146363,6.821,145.6,338.6,103.7
"2017-05-25 17:28:13",146364,6.821,132.6,338.6,103.7
"2017-05-25 17:28:14",146365,6.821,130.1,338.7,103.7
"2017-05-25 17:28:15",146366,6.625,122.8,338.7,103.7
"2017-05-25 17:28:16",146367,6.625,144,338.7,103.7
"2017-05-25 17:28:17",146368,6.625,143.2,338.7,103.7
"2017-05-25 17:28:18",146369,6.625,141.3,338.8,103.7
"2017-05-25 17:28:19",146370,6.625,135.9,338.8,103.7
"2017-05-25 17:28:20",146371,6.448,132.7,338.8,103.7
"2017-05-25 17:28:21",146372,6.448,136.6,338.8,103.7
"2017-05-25 17:28:22",146373,6.448,144.1,339.1,103.7
"2017-05-25 17:28:23",146374,6.448,138.3,339.1,103.7
"2017-05-25 17:28:24",146375,6.448,146,339.1,103.7
"2017-05-25 17:28:25",146376,6.586,134.9,339.1,103.7
"2017-05-25 17:28:26",146377,6.586,136.8,338.2,103.7
"2017-05-25 17:28:27",146378,6.586,138,338.2,103.7
"2017-05-25 17:28:28",146379,6.586,127.9,338.2,103.7
"2017-05-25 17:28:29",146380,6.586,126.7,338.2,103.7
"2017-05-25 17:28:30",146381,8.09,123.9,338.4,103.7
"2017-05-25 17:28:31",146382,8.09,130.2,338.4,103.7
"2017-05-25 17:28:32",146383,8.09,122.9,338.4,103.7
"2017-05-25 17:28:33",146384,8.09,124.3,338.4,103.7
"2017-05-25 17:28:34",146385,8.09,123.8,339.1,103.7
"2017-05-25 17:28:35",146386,7.232,126.5,339.1,103.7
"2017-05-25 17:28:36",146387,7.232,132.2,339.1,103.7
"2017-05-25 17:28:37",146388,7.232,127.5,339.1,103.7
"2017-05-25 17:28:38",146389,7.232,122.3,336.5,103.7
"2017-05-25 17:28:39",146390,7.232,119.2,336.5,103.7
"2017-05-25 17:28:40",146391,6.527,124.4,336.5,103.7
"2017-05-25 17:28:41",146392,6.527,119.5,336.5,103.7
"2017-05-25 17:28:42",146393,6.527,126.4,339.3,103.7
"2017-05-25 17:28:43",146394,6.527,122.2,339.3,103.7
"2017-05-25 17:28:44",146395,6.527,122.5,339.3,103.7
"2017-05-25 17:28:45",146396,7.703,120.9,339.3,103.7
"2017-05-25 17:28:46",146397,7.703,122,341.6,103.7
"2017-05-25 17:28:47",146398,7.703,120.9,341.6,103.7
"2017-05-25 17:28:48",146399,7.703,114,341.6,103.7
"2017-05-25 17:28:49",146400,7.703,127,341.6,103.7
"2017-05-25 17:28:50",146401,7.468,124.1,342.6,103.7
"2017-05-25 17:28:51",146402,7.468,118.9,342.6,103.7
"2017-05-25 17:28:52",146403,7.468,121.3,342.6,103.7
"2017-05-25 17:28:53",146404,7.468,125,342.6,103.7
"2017-05-25 17:28:54",146405,7.468,126.8,343.1,103.7
"2017-05-25 17:28:55",146406,7.154,121.6,343.1,103.7
"2017-05-25 17:28:56",146407,7.154,126.6,343.1,103.7
"2017-05-25 17:28:57",146408,7.154,125.7,343.1,103.7
"2017-05-25 17:28:58",146409,7.154,122.7,343.7,103.7
"2017-05-25 17:28:59",146410,7.154,128.9,343.7,103.7
"2017-05-25 17:29:00",146411,6.664,129.8,343.7,103.7
"2017-05-25 17:29:01",146412,6.664,131.4,343.7,103.7
"2017-05-25 17:29:02",146413,6.664,125.5,342.6,103.7
"2017-05-25 17:29:03",146414,6.664,125.2,342.6,103.7
"2017-05-25 17:29:04",146415,6.664,126.4,342.6,103.7
"2017-05-25 17:29:05",146416,7.448,125.1,342.6,103.7
"2017-05-25 17:29:06",146417,7.448,130.6,340.5,103.7
"2017-05-25 17:29:07",146418,7.448,133.8,340.5,103.7
"2017-05-25 17:29:08",146419,7.448,134.1,340.5,103.7
"2017-05-25 17:29:09",146420,7.448,128.1,340.5,103.7
"2017-05-25 17:29:10",146421,7.174,127.2,340.7,103.7
"2017-05-25 17:29:11",146422,7.174,133.2,340.7,103.7
"2017-05-25 17:29:12",146423,7.174,139.8,340.7,103.7
"2017-05-25 17:29:13",146424,7.174,141.9,340.7,103.7
"2017-05-25 17:29:14",146425,7.174,144.1,339.6,103.7
"2017-05-25 17:29:15",146426,7.585,141.2,339.6,103.7
"2017-05-25 17:29:16",146427,7.585,138.2,339.6,103.7
"2017-05-25 17:29:17",146428,7.585,143.1,339.6,103.7
"2017-05-25 17:29:18",146429,7.585,149.9,339.4,103.7
"2017-05-25 17:29:19",146430,7.585,147.2,339.4,103.7
"2017-05-25 17:29:20",146431,6.644,134.8,339.4,103.7
"2017-05-25 17:29:21",146432,6.644,140.3,339.4,103.7
"2017-05-25 17:29:22",146433,6.644,144.7,337.2,103.7
"2017-05-25 17:29:23",146434,6.644,145.3,337.2,103.7
"2017-05-25 17:29:24",146435,6.644,141.3,337.2,103.7
"2017-05-25 17:29:25",146436,6.39,138.7,337.2,103.7
"2017-05-25 17:29:26",146437,6.39,143.1,338.2,103.7
"2017-05-25 17:29:27",146438,6.39,144.7,338.2,103.7
"2017-05-25 17:29:28",146439,6.39,132.4,338.2,103.7
"2017-05-25 17:29:29",146440,6.39,136.7,338.2,103.7
"2017-05-25 17:29:30",146441,6.684,132.6,338.2,103.7
"2017-05-25 17:29:31",146442,6.684,135.6,338.2,107.2
"2017-05-25 17:30:00",146443,6.684,125.8,-998,107.2
"2017-05-25 17:30:01",146444,6.684,127.6,-998,107.2
"2017-05-25 17:30:02",146445,6.684,129.1,332.9,107.2
"2017-05-25 17:30:03",146446,6.684,131.4,332.9,107.2
"2017-05-25 17:30:04",146447,6.684,133.5,332.9,107.2
"2017-05-25 17:30:05",146448,6.684,134.1,340.3,107.2
"2017-05-25 17:30:06",146449,6.684,130.7,340.3,107.2
"2017-05-25 17:30:07",146450,6.684,130.9,340.3,107.2
"2017-05-25 17:30:08",146451,6.684,131.8,340.3,107.2
"2017-05-25 17:36:23",146826,6.566,132.7,339.7,107.2
"2017-05-25 17:36:24",146827,6.566,136.7,339.7,107.2
"2017-05-25 17:36:25",146828,7.036,128.6,340.5,107.2
"2017-05-25 17:36:26",146829,7.036,127.8,340.5,107.2
"2017-05-25 17:36:27",146830,7.036,132,340.5,107.2
"2017-05-25 17:36:28",146831,7.036,128.7,340.5,107.2
"2017-05-25 17:36:29",146832,7.036,133,340.5,107.2
"2017-05-25 17:36:30",146833,7.605,129.6,340.9,107.2
"2017-05-25 17:36:31",146834,7.605,133.1,340.9,107.2
"2017-05-25 17:36:32",146835,7.605,124.1,340.9,107.2
"2017-05-25 17:36:33",146836,7.605,118.5,340.9,107.2
"2017-05-25 17:36:34",146837,7.605,116.8,338.9,107.2
"2017-05-25 17:36:35",146838,6.88,130.6,338.9,107.2
"2017-05-25 17:36:36",146839,6.88,131.2,338.9,107.2
"2017-05-25 17:36:37",146840,6.88,127.1,338.9,107.2
"2017-05-25 17:36:38",146841,6.88,127.8,340.3,107.2
"2017-05-25 17:36:39",146842,6.88,129.2,340.3,107.2
"2017-05-25 17:36:40",146843,6.938,127.9,340.3,107.2
"2017-05-25 17:36:41",146844,6.938,126.6,340.3,107.2
"2017-05-25 17:36:42",146845,6.938,126.6,340.1,107.2
"2017-05-25 17:36:43",146846,6.938,129.3,340.1,107.2
"2017-05-25 17:36:44",146847,6.938,130.1,340.1,107.2
"2017-05-25 17:36:45",146848,6.997,130.7,341.1,107.2
"2017-05-25 17:36:46",146849,6.997,132.2,341.1,107.2
"2017-05-25 17:36:47",146850,6.997,123.8,341.1,107.2
"2017-05-25 17:36:48",146851,6.997,123,341.1,107.2
"2017-05-25 17:36:49",146852,6.997,125.8,341.1,107.2
"2017-05-25 17:36:50",146853,6.978,129.7,339.9,107.2
"2017-05-25 17:36:51",146854,6.978,129.2,339.9,107.2
"2017-05-25 17:36:52",146855,6.978,125.2,339.9,107.2
"2017-05-25 17:36:53",146856,6.978,126.4,339.9,107.2
"2017-05-25 17:36:54",146857,6.978,124.3,339.9,107.2
"2017-05-25 17:36:55",146858,6.409,126.3,339.9,107.2
"2017-05-25 17:36:56",146859,6.409,130.1,339.9,107.2
"2017-05-25 17:36:57",146860,6.409,129.8,339.9,107.2
"2017-05-25 17:36:58",146861,6.409,128.9,341,107.2
"2017-05-25 17:36:59",146862,6.409,133.1,341,107.2
"2017-05-25 17:37:00",146863,6.154,135.8,341,107.2
"2017-05-25 17:37:01",146864,6.154,130,341,107.2
"2017-05-25 17:37:02",146865,6.154,130.3,342.5,107.2
"2017-05-25 17:37:03",146866,6.154,123.7,342.5,107.2
"2017-05-25 17:37:04",146867,6.154,117.3,342.5,107.2
"2017-05-25 17:37:05",146868,7.232,128,341.9,107.2
"2017-05-25 17:37:06",146869,7.232,130,341.9,107.2
"2017-05-25 17:37:07",146870,7.232,134.1,341.9,107.2
"2017-05-25 17:37:08",146871,7.232,131.7,341.9,107.2
"2017-05-25 17:37:09",146872,7.232,135.4,341.9,107.2
"2017-05-25 17:37:10",146873,7.154,137.6,340.9,107.2
"2017-05-25 17:37:11",146874,7.154,137,340.9,107.2
"2017-05-25 17:37:12",146875,7.154,135,340.9,107.2
"2017-05-25 17:37:13",146876,7.154,129.7,340.9,107.2
"2017-05-25 17:37:14",146877,7.154,128,340.5,107.2
"2017-05-25 17:37:15",146878,8.06,128.9,340.5,107.2
"2017-05-25 17:37:16",146879,8.06,124.6,340.5,107.2
"2017-05-25 17:37:17",146880,8.06,135.3,340.5,107.2
"2017-05-25 17:37:18",146881,8.06,126.9,339.2,107.2
"2017-05-25 17:37:19",146882,8.06,128.7,339.2,107.2
"2017-05-25 17:37:20",146883,8.35,128.1,339.2,107.2
"2017-05-25 17:37:21",146884,8.35,128.4,339.2,107.2
"2017-05-25 17:37:22",146885,8.35,125.2,339.5,107.2
"2017-05-25 17:37:23",146886,8.35,125.9,339.5,107.2
"2017-05-25 17:37:24",146887,8.35,126.6,339.5,107.2
"2017-05-25 17:37:25",146888,7.311,126.5,339.3,107.2
"2017-05-25 17:37:26",146889,7.311,133.8,339.3,107.2
"2017-05-25 17:37:27",146890,7.311,134.8,339.3,107.2
"2017-05-25 17:37:28",146891,7.311,136.1,339.3,107.2
"2017-05-25 17:37:29",146892,7.311,126.4,339.3,107.2
"2017-05-25 17:37:30",146893,8.25,127.5,339.8,107.2
"2017-05-25 17:37:31",146894,8.25,128.1,339.8,107.2
"2017-05-25 17:37:32",146895,8.25,126.1,339.8,107.2
"2017-05-25 17:37:33",146896,8.25,123.5,339.8,107.2
"2017-05-25 17:37:34",146897,8.25,120.6,340.4,107.2
"2017-05-25 17:37:35",146898,9,127,340.4,107.2
"2017-05-25 17:37:36",146899,9,129.9,340.4,107.2
"2017-05-25 17:37:37",146900,9,120.4,340.4,107.2
"2017-05-25 17:37:38",146901,9,132.9,341.5,107.2
"2017-05-25 17:37:39",146902,9,130.7,341.5,107.2
"2017-05-25 17:37:40",146903,7.585,134.1,341.5,107.2
"2017-05-25 17:37:41",146904,7.585,128.5,341.5,107.2
"2017-05-25 17:37:42",146905,7.585,133.8,341.7,107.2
"2017-05-25 17:37:43",146906,7.585,122.2,341.7,107.2
"2017-05-25 17:37:44",146907,7.585,128.4,341.7,107.2
"2017-05-25 17:37:45",146908,8.41,126.1,340,107.2
"2017-05-25 17:37:46",146909,8.41,125.4,340,107.2
"2017-05-25 17:37:47",146910,8.41,121.3,340,107.2
"2017-05-25 17:37:48",146911,8.41,119.7,340,107.2
"2017-05-25 17:37:49",146912,8.41,124.5,340,107.2
"2017-05-25 17:37:50",146913,7.958,119.8,339.9,107.2
"2017-05-25 17:37:51",146914,7.958,120.5,339.9,107.2
"2017-05-25 17:37:52",146915,7.958,122.3,339.9,107.2
"2017-05-25 17:37:53",146916,7.958,127.2,339.9,107.2
"2017-05-25 17:37:54",146917,7.958,117.8,340.9,107.2
"2017-05-25 17:37:55",146918,6.488,123,340.9,107.2
"2017-05-25 17:37:56",146919,6.488,121.9,340.9,107.2
"2017-05-25 17:37:57",146920,6.488,116.2,340.9,107.2
"2017-05-25 17:37:58",146921,6.488,120.7,340.3,107.2
"2017-05-25 17:37:59",146922,6.488,127.5,340.3,107.2
"2017-05-25 17:38:00",146923,6.194,118.6,340.3,107.2
"2017-05-25 17:38:01",146924,6.194,120.3,340.3,107.2
"2017-05-25 17:38:02",146925,6.194,121.2,340.2,107.2
"2017-05-25 17:38:03",146926,6.194,114.1,340.2,107.2
"2017-05-25 17:38:04",146927,6.194,125.9,340.2,107.2
"2017-05-25 17:38:05",146928,6.154,127.9,342.7,107.2
"2017-05-25 17:38:06",146929,6.154,132.4,342.7,107.2
"2017-05-25 17:38:07",146930,6.154,137.6,342.7,107.2
"2017-05-25 17:38:08",146931,6.154,118.7,342.7,107.2
"2017-05-25 17:38:09",146932,6.154,133.8,342.7,107.2
"2017-05-25 17:38:10",146933,5.919,132.3,342.4,107.2
"2017-05-25 17:38:11",146934,5.919,122.2,342.4,107.2
"2017-05-25 17:38:12",146935,5.919,124.1,342.4,107.2
"2017-05-25 17:38:13",146936,5.919,112.9,342.4,107.2
"2017-05-25 17:38:14",146937,5.919,101.7,340.8,107.2
"2017-05-25 17:38:15",146938,5.802,127.4,340.8,107.2
"2017-05-25 17:38:16",146939,5.802,124.8,340.8,107.2
"2017-05-25 17:38:17",146940,5.802,121.6,340.8,107.2
"2017-05-25 17:38:18",146941,5.802,118.2,340.3,107.2
"2017-05-25 17:38:19",146942,5.802,116.8,340.3,107.2
"2017-05-25 17:38:20",146943,5.625,125.5,340.3,107.2
"2017-05-25 17:38:21",146944,5.625,137.7,340.3,107.2
"2017-05-25 17:38:22",146945,5.625,142.2,340.9,107.2
"2017-05-25 17:38:23",146946,5.625,140.6,340.9,107.2
"2017-05-25 17:38:24",146947,5.625,136.8,340.9,107.2
"2017-05-25 17:38:25",146948,5.586,131.3,339.7,107.2
"2017-05-25 17:38:26",146949,5.586,129,339.7,107.2
"2017-05-25 17:38:27",146950,5.586,139,339.7,107.2
"2017-05-25 17:38:28",146951,5.586,128.9,339.7,107.2
"2017-05-25 17:38:29",146952,5.586,113.8,339.7,107.2
"2017-05-25 17:38:30",146953,5.782,108.9,340.7,107.2
"2017-05-25 17:38:31",146954,5.782,121.9,340.7,107.2
"2017-05-25 17:38:32",146955,5.782,114.9,340.7,107.2
"2017-05-25 17:38:33",146956,5.782,115.3,340.7,107.2
"2017-05-25 17:38:34",146957,5.782,112.6,340,107.2
"2017-05-25 17:38:35",146958,6.84,120.2,340,107.2
"2017-05-25 17:38:36",146959,6.84,119.9,340,107.2
"2017-05-25 17:38:37",146960,6.84,123,340,107.2
"2017-05-25 17:38:38",146961,6.84,111,341.9,107.2
"2017-05-25 17:38:39",146962,6.84,119.2,341.9,107.2
"2017-05-25 17:38:40",146963,7.095,125.9,341.9,107.2
"2017-05-25 17:38:41",146964,7.095,120.5,341.9,107.2
"2017-05-25 17:38:42",146965,7.095,128,342.7,107.2
"2017-05-25 17:38:43",146966,7.095,125.9,342.7,107.2
"2017-05-25 17:38:44",146967,7.095,124.1,342.7,107.2
"2017-05-25 17:38:45",146968,6.527,128.8,342,107.2
"2017-05-25 17:38:46",146969,6.527,124.2,342,107.2
"2017-05-25 17:38:47",146970,6.527,122.6,342,107.2
"2017-05-25 17:38:48",146971,6.527,128.7,342,107.2
"2017-05-25 17:38:49",146972,6.527,123.6,342,107.2
"2017-05-25 17:38:50",146973,5.86,129.9,341.6,107.2
"2017-05-25 17:38:51",146974,5.86,130.7,341.6,107.2
"2017-05-25 17:38:52",146975,5.86,131,341.6,107.2
"2017-05-25 17:38:53",146976,5.86,133.3,341.6,107.2
"2017-05-25 17:38:54",146977,5.86,139.5,340.1,107.2
"2017-05-25 17:38:55",146978,6.899,138.7,340.1,107.2
"2017-05-25 17:38:56",146979,6.899,126.6,340.1,107.2
"2017-05-25 17:38:57",146980,6.899,146.9,340.1,107.2
"2017-05-25 17:38:58",146981,6.899,146.4,340.3,107.2
"2017-05-25 17:38:59",146982,6.899,145.9,340.3,107.2
"2017-05-25 17:39:00",146983,7.017,143,340.3,107.2
"2017-05-25 17:39:01",146984,7.017,134,340.3,107.2
